filename,status
nime2001_Robson.txt,manually_repaired
nime2013_Kaneko.txt,manually_repaired
nime2015_kyamamoto.txt,manually_repaired
nime2023_45.txt,manually_repaired
nime2023_78.txt,manually_repaired
nime2024_45.txt,manually_repaired
